time_s,force_N,accel_x_g,accel_y_g,accel_z_g
13.50292969,0.05044589,-0.04367266,0.01829373,-0.00459707
13.50302734,0.26354904,0.01630015,0.04346162,-0.01507488
13.50312500,0.16770929,0.00103793,0.03969369,-0.00815489
13.50322266,-0.07334704,0.00977077,0.03497762,0.00995474
13.50332031,-0.26420892,0.02469862,0.00223041,0.02012470
13.50341797,-0.35236783,0.02557590,0.05373953,-0.01440645
13.50351563,-0.01319094,-0.00158187,-0.01273579,0.00363126
13.50361328,-0.02005629,-0.01309809,-0.01096177,-0.01063884
13.50371094,0.15296653,-0.02846695,-0.03259587,-0.04557557
13.50380859,-0.18831066,-0.00766841,-0.00206527,-0.01866156
13.50390625,0.24382660,-0.00073468,0.00816154,-0.01457507
13.50400391,0.15654717,-0.04030093,0.02955171,0.02602422
13.50410156,0.15678518,-0.00383029,-0.00530332,0.00103390
13.50419922,0.10973035,-0.00291100,-0.00428124,-0.01888776
13.50429687,0.08508785,0.01866417,-0.01605275,0.00266857
13.50439453,0.02634861,0.02233953,-0.02016362,-0.02890298
13.50449219,0.07603453,-0.01508212,-0.00737228,0.00584964
13.50458984,-0.05547653,-0.01886708,-0.00042711,0.02611220
13.50468750,-0.11137597,-0.01493938,0.01999684,-0.00993909
13.50478516,0.14984033,-0.02299659,-0.00542522,-0.02542521
13.50488281,-0.29349635,0.02518826,0.03923314,0.02871378
13.50498047,-0.08445919,0.01285344,-0.00320168,-0.04441050
13.50507813,0.07908153,-0.04463572,-0.02041053,-0.02824609
13.50517578,0.10821866,-0.00721921,0.01968433,-0.04007405
13.50527344,-0.13352177,-0.02552563,0.02061348,0.00304604
13.50537109,0.25227325,-0.00757715,0.03944516,-0.00223274
13.50546875,0.15751035,0.00342857,0.01062465,0.01864656
13.50556641,-0.28595718,-0.01624354,0.00632651,0.00192160
13.50566406,-0.00317757,0.00569953,0.00154357,-0.01820193
13.50576172,-0.04812086,-0.00423967,0.01449721,0.03081384
13.50585938,0.06623348,0.02618670,0.02249759,-0.00686418
13.50595703,-0.05619557,0.03021791,0.00606036,0.00626337
13.50605469,-0.06339497,0.02012596,-0.00292223,-0.04345202
13.50615234,0.01951764,0.00872090,0.01505152,-0.03003146
13.50625000,0.07524350,-0.01439001,0.00149960,0.00039035
13.50634766,-0.19289676,-0.00929028,-0.01423246,0.01496349
13.50644531,0.06541847,0.02441143,-0.03795009,-0.01505411
13.50654297,0.03745612,0.03866832,0.00796456,0.01169458
13.50664062,-0.02697125,-0.00944999,0.02003080,-0.04064753
13.50673828,-0.08465542,-0.00837839,-0.00577812,0.01276727
13.50683594,0.18175473,-0.02856721,0.02313163,-0.01265588
13.50693359,-0.16380697,0.00006452,0.01958169,-0.01989081
13.50703125,-0.02602442,-0.03144381,0.02768352,-0.03970408
13.50712891,-0.07990425,-0.01015034,0.01382049,-0.01739732
13.50722656,-0.03574709,0.01185579,-0.00538474,0.00162215
13.50732422,-0.02349261,-0.02283178,0.02287127,0.03287850
13.50742188,-0.44930944,0.00128834,0.01988002,-0.00955350
13.50751953,0.07627679,-0.03106798,0.00793659,0.00543748
13.50761719,-0.16296071,0.00627801,-0.03170194,-0.00925831
13.50771484,-0.06623893,-0.01104775,0.01028861,-0.00425020
13.50781250,0.29852879,0.00981068,0.00619734,0.00048776
13.50791016,-0.04559169,0.00271412,-0.00920874,-0.01465900
13.50800781,-0.02432336,0.03731570,0.00720400,0.01029088
13.50810547,0.04315231,-0.01155460,0.04138063,-0.03088570
13.50820312,0.07746206,0.00214699,0.02135915,0.01275719
13.50830078,-0.18596690,0.01907416,0.03138366,-0.00566756
13.50839844,0.00297574,0.00978351,0.00280892,0.01269775
13.50849609,0.15508871,0.04269347,0.02832756,-0.00081955
13.50859375,0.02681710,0.01989568,0.01648512,0.02215364
13.50869141,0.08953155,0.01461396,0.02392449,-0.01415928
13.50878906,0.00120864,-0.02466501,0.01374582,-0.02286240
13.50888672,0.19316187,0.03304131,0.01899590,-0.01538446
13.50898438,-0.05205107,-0.00924631,-0.00966122,0.00025280
13.50908203,0.12489669,0.02974500,0.04819704,-0.01315124
13.50917969,-0.09898830,0.00106564,-0.02095066,-0.02729189
13.50927734,0.26658017,0.01375588,0.01395264,-0.01268598
13.50937500,0.09596540,0.01500214,0.00299310,0.01530512
13.50947266,0.04753986,0.03208242,0.03802735,0.03401825
13.50957031,-0.11784308,-0.00114895,0.01933023,-0.01642703
13.50966797,0.16915601,0.00170903,0.01990334,0.01038794
13.50976562,0.04829626,0.01372354,0.02704621,0.01425507
13.50986328,0.10846751,0.05331782,-0.02060598,-0.01741566
13.50996094,-0.12964196,0.00804314,-0.02365104,-0.01142230
13.51005859,-0.17199619,0.03737103,-0.00871227,-0.02090694
13.51015625,0.04104836,-0.02014032,0.00486662,0.00960052
13.51025391,-0.37072871,0.02042566,-0.00282784,0.01214233
13.51035156,0.05452800,0.02073897,0.00882255,0.01279218
13.51044922,-0.00174172,-0.00218079,-0.00977992,0.00214081
13.51054687,-0.15345335,0.00520186,-0.00605932,-0.01747314
13.51064453,-0.01910726,0.02451164,-0.05689589,-0.01511940
13.51074219,-0.04034075,0.04713816,-0.02766200,0.02649969
13.51083984,-0.00512826,0.00280620,-0.01004423,-0.00166398
13.51093750,-0.21086394,0.00808335,-0.02982385,0.00513484
13.51103516,-0.43289310,0.01449742,-0.02760664,-0.02644300
13.51113281,0.02770692,0.01250154,-0.00240820,0.00563633
13.51123047,0.05988724,0.00125538,-0.03011618,0.01980880
13.51132813,0.03944244,-0.00697676,-0.01155031,0.03249885
13.51142578,0.09609352,0.01500283,0.00134813,0.02844979
13.51152344,0.09684882,0.00802440,0.01708131,-0.02032503
13.51162109,-0.15351830,0.03605171,-0.05073017,0.00754309
13.51171875,0.25286832,0.01979472,0.02216639,0.00777819
13.51181641,-0.05805908,0.05153350,0.05519617,-0.00622476
13.51191406,-0.01451550,0.00622114,0.00129625,-0.00956228
13.51201172,0.01041957,0.01551436,-0.00960491,0.03737086
13.51210937,0.01110796,0.03132486,0.01294098,-0.00879284
13.51220703,-0.17521945,0.00668559,-0.01077615,0.01665025
13.51230469,0.10125472,0.01324759,-0.03083163,0.01244841
13.51240234,-0.06328088,0.04931660,-0.01328944,-0.00351824
13.51250000,-0.05564988,0.04699745,-0.01734843,0.01036260
13.51259766,0.06685450,-0.00546720,0.00769534,0.00352008
13.51269531,0.27175118,0.01179223,-0.00707295,0.03624295
13.51279297,0.09248648,-0.00245439,-0.03360209,0.03595231
13.51289063,0.15770356,-0.00933179,0.01354567,-0.01690923
13.51298828,-0.10849497,0.01637451,-0.00406516,0.00504495
13.51308594,-0.09215042,-0.01834325,-0.03607248,0.00602043
13.51318359,0.28947337,0.00953556,-0.00644484,-0.01349846
13.51328125,0.04585915,0.01171140,0.02800816,0.02675249
13.51337891,0.04411453,0.01966522,0.02652797,0.00007621
13.51347656,0.04049055,-0.00437915,-0.01125992,0.02566426
13.51357422,0.08997525,0.03925676,-0.00490389,0.00765898
13.51367188,-0.24124655,-0.00463697,0.01894263,-0.02183724
13.51376953,0.21377560,0.00535768,-0.01406934,0.00475657
13.51386719,-0.04470795,-0.00946008,0.01397380,0.02794665
13.51396484,-0.13929697,-0.00844539,0.00809723,0.02525616
13.51406250,-0.21772530,-0.00131181,-0.00321399,0.03410027
13.51416016,-0.10294882,-0.01173291,0.05379107,0.00664124
13.51425781,-0.10953857,0.05736500,-0.02748382,0.03274995
13.51435547,0.12789818,0.01380068,0.01922807,0.01747316
13.51445312,-0.26676231,-0.01902596,-0.00486415,0.01261787
13.51455078,0.14217646,-0.00838490,-0.01941908,0.00827145
13.51464844,-0.07225932,-0.00023897,0.01333106,-0.01420759
13.51474609,-0.01452252,-0.00634047,0.00560139,-0.01856294
13.51484375,-0.03675701,-0.00291693,-0.01507374,0.04431514
13.51494141,-0.19383635,-0.00195655,0.02270325,0.01350132
13.51503906,-0.09533237,0.02859315,0.01491117,0.05126344
13.51513672,-0.10924523,-0.00948523,0.02419757,0.01041210
13.51523438,-0.24442554,-0.02298819,0.00241840,0.03002075
13.51533203,-0.22064979,-0.00093207,0.01618522,-0.00054047
13.51542969,-0.18879519,0.03658910,-0.02080210,0.00290221
13.51552734,0.20082768,-0.01986342,0.01357943,-0.02513808
13.51562500,0.30739760,-0.01858496,-0.00091556,0.00805166
13.51572266,0.06681542,0.03026448,-0.00061837,0.02616141
13.51582031,-0.18724403,0.01563011,0.00795040,0.00127148
13.51591797,0.03067628,-0.02049984,-0.01652701,0.00760813
13.51601562,0.04606273,-0.01646834,0.00890797,0.03764900
13.51611328,-0.11110121,-0.01206917,-0.01409059,0.02059275
13.51621094,0.04040361,-0.00978184,0.03070958,0.00120291
13.51630859,0.21234660,-0.01974530,0.02510054,0.00524662
13.51640625,-0.29280677,0.00181554,0.03461294,-0.02610754
13.51650391,0.03488399,0.01787176,-0.02982014,0.01780290
13.51660156,0.01648253,0.00949001,-0.01223139,-0.02560519
13.51669922,-0.10720302,0.03155477,-0.02868850,0.01134596
13.51679688,0.04361635,0.01915888,0.03162274,-0.00179959
13.51689453,0.18975353,-0.00749782,0.03753415,-0.00412808
13.51699219,-0.09389955,-0.01822656,-0.00368162,-0.00834530
13.51708984,0.18596610,-0.04122611,-0.02978455,0.04302216
13.51718750,0.04923126,0.01326606,0.01847727,-0.00437701
13.51728516,0.05157037,-0.02415269,0.02290833,0.01633363
13.51738281,0.15115464,0.01109920,0.02418809,-0.00474154
13.51748047,0.00674384,0.00105615,0.01533120,-0.00692080
13.51757812,0.07064055,0.01321165,0.04599533,-0.04526575
13.51767578,-0.06735657,-0.01878090,-0.00328310,-0.00030866
13.51777344,-0.00787829,0.01056292,0.03143205,-0.00927591
13.51787109,-0.19936454,0.01028194,-0.03450011,-0.00196788
13.51796875,-0.15729714,0.01664176,0.00650526,0.01704574
13.51806641,0.13879098,-0.00029457,0.05205877,0.02013640
13.51816406,-0.06182648,0.02503879,0.01468135,-0.04204731
13.51826172,0.04388186,-0.00226379,0.03869775,-0.02274366
13.51835937,-0.24869192,0.02695925,-0.02233317,-0.00471843
13.51845703,0.05191848,0.01361733,0.01279407,0.01876095
13.51855469,-0.06647857,-0.03322783,0.00082794,-0.01149777
13.51865234,-0.02299301,-0.00471188,0.00545322,0.00339133
13.51875000,-0.13902642,-0.01613734,0.01091938,0.00027847
13.51884766,0.14790902,0.00787565,0.01478580,0.00220290
13.51894531,0.06466541,0.02497820,-0.00710326,-0.01992090
13.51904297,0.22255099,0.03349595,0.03881920,-0.02445343
13.51914063,0.01346230,0.02589602,0.03167876,-0.03315294
13.51923828,-0.13247999,0.02048040,0.01895161,0.00059657
13.51933594,-0.07972145,0.00380113,-0.03501092,-0.02376605
13.51943359,-0.17297274,0.03593499,0.02292404,-0.00450615
13.51953125,0.17731318,-0.00000829,0.03354320,-0.02677049
13.51962891,0.14459480,-0.00118375,0.02742265,-0.02656752
13.51972656,-0.05345398,-0.00361310,0.02452635,0.03026381
13.51982422,0.03151772,-0.01904281,0.01399134,0.01349987
13.51992187,0.03586950,0.00865221,0.00265827,0.01237504
13.52001953,0.15017168,-0.00171563,0.02151120,0.00935073
13.52011719,0.02029722,-0.00106315,-0.01945973,-0.01412064
13.52021484,0.01143779,-0.00979453,0.03399907,0.03178242
13.52031250,0.04239089,0.02196017,0.00689851,-0.00219221
13.52041016,-0.22193341,-0.02607976,-0.00906951,0.01018297
13.52050781,-0.16040684,0.00673215,0.02434575,-0.01038447
13.52060547,0.01510651,0.00963968,-0.00441951,0.02500639
13.52070313,0.21931887,-0.00015915,0.02315202,-0.03849787
13.52080078,0.04885878,0.01709064,-0.00373615,-0.00660653
13.52089844,0.09021687,0.04139456,0.07401647,-0.06350451
13.52099609,-0.14680705,-0.03038832,0.02223893,0.00145039
13.52109375,0.12547958,0.01507503,0.04664305,0.01227236
13.52119141,-0.00633335,0.01976962,0.03672950,-0.01549601
13.52128906,0.03425432,0.00999424,0.01808553,-0.01920476
13.52138672,-0.01496177,-0.00231922,0.01139433,-0.04823377
13.52148438,0.03783407,0.02172032,-0.00656125,-0.00354918
13.52158203,0.08327161,-0.03286527,0.00502746,-0.02008237
13.52167969,0.08204968,-0.00020323,0.00817305,0.01088894
13.52177734,-0.14597205,0.00226800,0.02225319,-0.01202048
13.52187500,-0.09798439,-0.02325879,0.02542162,0.00488047
13.52197266,-0.02431926,0.02392027,0.01381767,-0.00029633
13.52207031,-0.09327665,-0.00373740,0.02603723,-0.00782277
13.52216797,0.11966112,-0.02705723,0.01916033,-0.01146900
13.52226562,-0.17449025,-0.00824046,-0.00023248,0.03362288
13.52236328,-0.05100711,-0.00883686,0.01921790,-0.00107400
13.52246094,-0.10712453,-0.00900031,0.01588063,-0.04364075
13.52255859,-0.10112514,-0.03333768,0.03614748,0.01063314
13.52265625,-0.07022719,0.01612591,0.00539182,-0.00157285
13.52275391,0.04160774,0.01143002,-0.01452246,-0.00806393
13.52285156,0.00144718,-0.00571284,0.01077545,0.00352955
13.52294922,-0.07458845,0.00998048,-0.02832723,0.03880590
13.52304688,0.00695615,0.03849063,0.01232756,0.00896099
13.52314453,0.24135110,-0.00406748,-0.00261632,-0.01086359
13.52324219,-0.15592969,0.00701645,0.03013326,0.02470051
13.52333984,0.03757839,0.00682933,0.04594964,0.00950412
13.52343750,-0.07937281,-0.00044670,0.00604626,0.02804716
13.52353516,0.13766262,-0.02427230,0.02725838,0.02392004
13.52363281,-0.05757468,-0.00517863,-0.00289820,-0.03360369
13.52373047,0.20642783,-0.01850747,-0.00711696,-0.00049717
13.52382812,-0.06762930,0.01939466,0.04808983,-0.03827051
13.52392578,0.07215289,0.02210776,0.01793255,-0.02376874
13.52402344,0.20301179,0.02250925,0.00224099,0.03424407
13.52412109,0.13804087,-0.03058251,0.02049168,-0.03263886
13.52421875,-0.25964516,-0.01600177,-0.01127947,0.02101967
13.52431641,-0.22547747,-0.02759258,-0.01657291,-0.00594716
13.52441406,-0.13775592,0.02535957,-0.00378495,0.03114992
13.52451172,0.00494509,-0.00572009,-0.02250134,0.00211692
13.52460938,-0.02453486,0.00394820,0.01843812,-0.00375858
13.52470703,0.11827649,0.02889199,0.02517543,0.01781696
13.52480469,0.03178799,-0.00061707,-0.00991834,0.00980432
13.52490234,-0.01782054,0.00381592,-0.00413676,-0.01089888
13.52500000,0.04584566,0.03312298,0.02915910,-0.02551302
13.52509766,0.02866501,0.01881800,-0.02298693,0.04109875
13.52519531,-0.21386665,0.02100503,0.00564872,-0.00471486
13.52529297,0.08661920,-0.00093267,-0.02045286,-0.04072765
13.52539062,-0.03327970,0.02884101,-0.00646446,0.00549217
13.52548828,-0.03173504,0.03327303,-0.01816913,0.01977082
13.52558594,-0.24999997,-0.01430931,-0.00968302,0.01113504
13.52568359,-0.06532939,0.00192317,0.00756972,0.01721127
13.52578125,-0.08686063,-0.01018694,0.00704471,0.01534602
13.52587891,-0.06665190,-0.00145342,0.00943859,0.00937443
13.52597656,0.08628016,0.03658204,0.00814867,0.01232209
13.52607422,0.07891751,-0.02536492,-0.00721186,-0.02262488
13.52617187,0.02856002,-0.01771408,-0.02604620,-0.01713661
13.52626953,0.02002484,0.00554870,0.00040918,0.06417227
13.52636719,0.14332174,0.01650099,0.00488665,0.02075755
13.52646484,-0.19025222,-0.01831748,-0.00662830,0.02165134
13.52656250,-0.20908495,0.00707770,0.01081608,0.01855863
13.52666016,0.03667695,0.02107267,-0.02280567,0.03992332
13.52675781,-0.01272540,0.03085813,-0.01296351,0.03208114
13.52685547,0.15320761,0.02690042,-0.04308026,0.02736955
13.52695313,-0.06799620,0.04868922,0.02123083,0.02572427
13.52705078,0.30628424,-0.01534069,-0.01220211,-0.00762658
13.52714844,-0.10489881,0.03266658,-0.00045130,0.03266618
13.52724609,-0.14291348,-0.00778946,0.04156553,0.00394268
13.52734375,-0.29628546,0.01679554,-0.05462570,0.02617374
13.52744141,0.00992942,0.00330126,0.01769999,-0.00250857
13.52753906,-0.11452004,0.02694879,-0.02237325,0.00564614
13.52763672,0.21664679,0.02462653,0.03542220,0.02433788
13.52773437,-0.03635519,0.05205391,-0.01620006,0.02017725
13.52783203,0.10070223,0.01183170,-0.00405340,-0.00546517
13.52792969,0.15583091,0.00955134,-0.00536682,0.01953490
13.52802734,0.21239850,0.04101282,0.00210605,0.02622461
13.52812500,0.11023028,0.04626737,0.00122676,0.03358651
13.52822266,-0.07776678,0.03942968,-0.01000118,-0.00745853
13.52832031,0.01376339,0.06968719,0.02433791,0.00469429
13.52841797,0.02230188,0.01139792,-0.01539808,-0.00021391
13.52851563,0.19228083,-0.00236880,0.01697946,0.00463739
13.52861328,0.10771080,0.01940819,-0.02895186,0.02954271
13.52871094,0.13902720,0.00772978,-0.02815802,0.00717182
13.52880859,-0.18494632,-0.02939369,-0.00617118,0.00263474
13.52890625,-0.35351542,0.01608831,-0.03027875,0.05517077
13.52900391,0.11049796,0.03364086,0.00660298,0.03105829
13.52910156,-0.03354947,-0.01789275,-0.00499982,-0.01130517
13.52919922,0.10791111,0.02399415,-0.02713603,-0.00964932
13.52929688,-0.13372190,0.01704206,0.00011503,0.03516942
13.52939453,-0.20145217,-0.00878589,-0.02092539,0.03715924
13.52949219,0.09287661,0.00223519,0.00826647,0.01365606
13.52958984,0.42443042,0.00938966,-0.00910743,0.06072832
13.52968750,-0.11184945,-0.00418530,-0.01109749,0.04085501
13.52978516,-0.06980055,0.00800706,-0.00430399,0.01387490
13.52988281,-0.09642472,0.00467770,0.00819658,0.02124750
13.52998047,0.03576717,0.00656823,-0.01506758,0.04363391
13.53007812,-0.16392547,0.00410133,0.01450271,0.00660929
13.53017578,-0.22124190,0.03234947,0.03648010,0.03839279
13.53027344,-0.10904209,0.03187147,-0.04140929,0.04127511
13.53037109,0.02802379,0.02573170,-0.03843802,0.03110961
13.53046875,0.08434833,0.02575117,-0.03024621,0.01203545
13.53056641,0.00722479,0.04788775,-0.00930605,0.04803551
13.53066406,-0.09985772,0.02003652,0.02418239,0.02516522
13.53076172,0.10864571,-0.00191282,0.01714217,0.00363046
13.53085938,0.05984459,-0.00491503,-0.03174978,0.03219633
13.53095703,0.12353924,0.00335965,0.03301405,0.02089975
13.53105469,0.26151113,0.00043147,0.03388753,0.00413176
13.53115234,0.30879596,0.02651300,0.01613472,0.02211081
13.53125000,0.26040052,0.00781739,-0.02937392,-0.01774212
13.53134766,0.14196719,-0.00723220,0.03929718,-0.00837334
13.53144531,-0.14771641,-0.00400325,0.01132296,0.00910266
13.53154297,-0.06601423,0.00079424,0.01141623,0.00919790
13.53164062,0.00548497,0.03500797,0.03467452,0.01883466
13.53173828,-0.07592393,0.00738128,-0.00006347,0.02496541
13.53183594,-0.04561568,0.05598560,-0.00203007,0.02100314
13.53193359,0.12204078,0.00417345,-0.00443653,0.01079534
13.53203125,0.38048523,0.01171180,-0.00493599,0.03951525
13.53212891,-0.03318370,-0.01816302,0.00766610,0.04353701
13.53222656,-0.18218544,0.04422133,0.02345757,0.01549860
13.53232422,-0.00769907,-0.00349847,0.00157204,0.05327930
13.53242188,0.13889651,-0.00298810,0.00432856,-0.03891659
13.53251953,0.10887823,0.05551242,0.02978349,0.02678396
13.53261719,0.00875610,0.02191345,-0.02928900,0.00310037
13.53271484,0.00883004,0.00287502,0.01795885,-0.04242888
13.53281250,-0.21718595,0.00773755,0.03047787,0.02395789
13.53291016,-0.24805117,0.02698155,0.02240179,0.00123364
13.53300781,-0.04677285,0.02153353,0.03534830,-0.00041614
13.53310547,0.16226231,-0.01586385,0.01072249,-0.04432594
13.53320312,0.17397164,0.00968255,-0.03260025,0.00737381
13.53330078,0.15937048,-0.00580497,0.07496664,-0.00884445
13.53339844,0.09007717,-0.00876143,0.01041087,0.00230519
13.53349609,-0.16842844,-0.02108449,-0.03598812,0.01280899
13.53359375,0.00596930,0.03283888,0.00634287,0.00192162
13.53369141,0.05183294,0.00031051,-0.00132370,0.03337292
13.53378906,0.20560112,0.00343350,-0.00808526,0.01812142
13.53388672,0.14544252,0.02938591,-0.00233227,0.02791819
13.53398437,-0.12469192,0.03012157,-0.01898967,0.02023587
13.53408203,-0.01394907,0.00171089,0.02418664,-0.02099823
13.53417969,-0.16399210,0.00045219,0.01080483,0.04886537
13.53427734,-0.02725166,0.00254973,0.02195147,-0.00904684
13.53437500,-0.00895465,0.02060257,0.01925611,-0.00343631
13.53447266,0.37001030,-0.00692293,0.00305204,0.03325412
13.53457031,-0.07117607,0.02100785,0.04765912,0.01954568
13.53466797,-0.05343925,0.00727775,-0.00135442,0.01047343
13.53476563,-0.20944321,-0.02243247,0.01650948,-0.03135393
13.53486328,-0.01130516,0.02408101,0.03242263,-0.01308763
13.53496094,0.03252312,-0.02251102,-0.01337391,0.03286562
13.53505859,0.22183812,-0.02857601,-0.01390409,0.00506161
13.53515625,-0.32456115,-0.01628717,0.01403738,-0.00339921
13.53525391,-0.03393652,-0.01547139,0.01617062,-0.01375154
13.53535156,0.16403174,-0.01687375,0.00319790,0.05007991
13.53544922,0.13698813,0.01687485,-0.00203993,0.00583637
13.53554687,0.22707760,-0.01619287,0.02866725,0.01043791
13.53564453,0.02371540,-0.03778000,0.03354819,0.02999639
13.53574219,0.35631754,-0.00350989,-0.00512277,0.00616207
13.53583984,0.05992770,0.01428694,0.01734545,0.03615609
13.53593750,-0.03905330,-0.01851335,0.05098413,-0.00348790
13.53603516,0.05011058,0.01876163,0.03945722,-0.04352592
